X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
0.171138,0.000990024,,0.171138,-0.0201724
0.171294,0.000998489,,0.171294,-0.011779
0.17145,0.000968583,,0.17145,-0.00293614
0.171606,0.000901455,,0.171606,0.00601734
0.171763,0.000799685,,0.171763,0.0147387
0.171919,0.000667183,,0.171919,0.0228943
0.172075,0.000509041,,0.172075,0.030172
0.172231,0.000331338,,0.172231,0.0362934
0.172388,0.000140901,,0.172388,0.0410237
0.172544,-5.49502e-05,,0.172544,0.0441814
0.1727,-0.00024869,,0.1727,0.0456444
0.172856,-0.000432873,,0.172856,0.0453556
0.173013,-0.00060042,,0.173013,0.0433247
0.173169,-0.000744894,,0.173169,0.0396282
0.173325,-0.000860742,,0.173325,0.0344067
0.173481,-0.000943512,,0.173481,0.0278599
0.173638,-0.000990024,,0.173638,0.0202387
0.173794,-0.000998489,,0.173794,0.0118359
0.17395,-0.000968583,,0.17395,0.00297506
0.174106,-0.000901455,,0.174106,-0.00600235
0.174263,-0.000799685,,0.174263,-0.0147499
0.174419,-0.000667183,,0.174419,-0.02293
0.174575,-0.000509041,,0.174575,-0.0302268
0.174731,-0.000331338,,0.174731,-0.0363589
0.174888,-0.000140901,,0.174888,-0.04109
0.175044,5.49502e-05,,0.175044,-0.0442383
0.1752,0.00024869,,0.1752,-0.0456833
0.175356,0.000432873,,0.175356,-0.0453706
0.175513,0.00060042,,0.175513,-0.0433134
0.175669,0.000744894,,0.175669,-0.0395924
0.175825,0.000860742,,0.175825,-0.0343519
0.175981,0.000943512,,0.175981,-0.0277944
0.176138,0.000990024,,0.176138,-0.0201724
0.176294,0.000998489,,0.176294,-0.011779
0.17645,0.000968583,,0.17645,-0.00293614
0.176606,0.000901455,,0.176606,0.00601734
0.176763,0.000799685,,0.176763,0.0147387
0.176919,0.000667183,,0.176919,0.0228943
0.177075,0.000509041,,0.177075,0.030172
0.177231,0.000331338,,0.177231,0.0362934
0.177388,0.000140901,,0.177388,0.0410237
0.177544,-5.49502e-05,,0.177544,0.0441814
0.1777,-0.00024869,,0.1777,0.0456444
0.177856,-0.000432873,,0.177856,0.0453556
0.178013,-0.00060042,,0.178013,0.0433247
0.178169,-0.000744894,,0.178169,0.0396282
0.178325,-0.000860742,,0.178325,0.0344067
0.178481,-0.000943512,,0.178481,0.0278599
0.178638,-0.000990024,,0.178638,0.0202387
0.178794,-0.000998489,,0.178794,0.0118359
0.17895,-0.000968583,,0.17895,0.00297506
0.179106,-0.000901455,,0.179106,-0.00600235
0.179263,-0.000799685,,0.179263,-0.0147499
0.179419,-0.000667183,,0.179419,-0.02293
0.179575,-0.000509041,,0.179575,-0.0302268
0.179731,-0.000331338,,0.179731,-0.0363589
0.179888,-0.000140901,,0.179888,-0.04109
0.180044,5.49502e-05,,0.180044,-0.0442383
0.1802,0.00024869,,0.1802,-0.0456833
0.180356,0.000432873,,0.180356,-0.0453706
0.180513,0.00060042,,0.180513,-0.0433134
0.180669,0.000744894,,0.180669,-0.0395924
0.180825,0.000860742,,0.180825,-0.0343519
0.180981,0.000943512,,0.180981,-0.0277944
0.181138,0.000990024,,0.181138,-0.0201724
0.181294,0.000998489,,0.181294,-0.011779
0.18145,0.000968583,,0.18145,-0.00293614
0.181606,0.000901455,,0.181606,0.00601734
0.181763,0.000799685,,0.181763,0.0147387
0.181919,0.000667183,,0.181919,0.0228943
0.182075,0.000509041,,0.182075,0.030172
0.182231,0.000331338,,0.182231,0.0362934
0.182388,0.000140901,,0.182388,0.0410237
0.182544,-5.49502e-05,,0.182544,0.0441814
0.1827,-0.00024869,,0.1827,0.0456444
0.182856,-0.000432873,,0.182856,0.0453556
0.183013,-0.00060042,,0.183013,0.0433247
0.183169,-0.000744894,,0.183169,0.0396282
0.183325,-0.000860742,,0.183325,0.0344067
0.183481,-0.000943512,,0.183481,0.0278599
0.183638,-0.000990024,,0.183638,0.0202387
0.183794,-0.000998489,,0.183794,0.0118359
0.18395,-0.000968583,,0.18395,0.00297506
0.184106,-0.000901455,,0.184106,-0.00600235
0.184263,-0.000799685,,0.184263,-0.0147499
0.184419,-0.000667183,,0.184419,-0.02293
0.184575,-0.000509041,,0.184575,-0.0302268
0.184731,-0.000331338,,0.184731,-0.0363589
0.184888,-0.000140901,,0.184888,-0.04109
0.185044,5.49502e-05,,0.185044,-0.0442383
0.1852,0.00024869,,0.1852,-0.0456833
0.185356,0.000432873,,0.185356,-0.0453706
0.185513,0.00060042,,0.185513,-0.0433134
0.185669,0.000744894,,0.185669,-0.0395924
0.185825,0.000860742,,0.185825,-0.0343519
0.185981,0.000943512,,0.185981,-0.0277944
0.186138,0.000990024,,0.186138,-0.0201724
0.186294,0.000998489,,0.186294,-0.011779
0.18645,0.000968583,,0.18645,-0.00293614
0.186606,0.000901455,,0.186606,0.00601734
0.186763,0.000799685,,0.186763,0.0147387
0.186919,0.000667183,,0.186919,0.0228943
0.187075,0.000509041,,0.187075,0.030172
0.187231,0.000331338,,0.187231,0.0362934
0.187388,0.000140901,,0.187388,0.0410237
0.187544,-5.49502e-05,,0.187544,0.0441814
0.1877,-0.00024869,,0.1877,0.0456444
0.187856,-0.000432873,,0.187856,0.0453556
0.188013,-0.00060042,,0.188013,0.0433247
0.188169,-0.000744894,,0.188169,0.0396282
0.188325,-0.000860742,,0.188325,0.0344067
0.188481,-0.000943512,,0.188481,0.0278599
0.188638,-0.000990024,,0.188638,0.0202387
0.188794,-0.000998489,,0.188794,0.0118359
0.18895,-0.000968583,,0.18895,0.00297506
0.189106,-0.000901455,,0.189106,-0.00600235
0.189263,-0.000799685,,0.189263,-0.0147499
0.189419,-0.000667183,,0.189419,-0.02293
0.189575,-0.000509041,,0.189575,-0.0302268
0.189731,-0.000331338,,0.189731,-0.0363589
0.189888,-0.000140901,,0.189888,-0.04109
0.190044,5.49502e-05,,0.190044,-0.0442383
0.1902,0.00024869,,0.1902,-0.0456833
0.190356,0.000432873,,0.190356,-0.0453706
0.190513,0.00060042,,0.190513,-0.0433134
0.190669,0.000744894,,0.190669,-0.0395924
0.190825,0.000860742,,0.190825,-0.0343519
0.190981,0.000943512,,0.190981,-0.0277944
0.191138,0.000990024,,0.191138,-0.0201724
0.191294,0.000998489,,0.191294,-0.011779
0.19145,0.000968583,,0.19145,-0.00293614
0.191606,0.000901455,,0.191606,0.00601734
0.191763,0.000799685,,0.191763,0.0147387
0.191919,0.000667183,,0.191919,0.0228943
0.192075,0.000509041,,0.192075,0.030172
0.192231,0.000331338,,0.192231,0.0362934
0.192388,0.000140901,,0.192388,0.0410237
0.192544,-5.49502e-05,,0.192544,0.0441814
0.1927,-0.00024869,,0.1927,0.0456444
0.192856,-0.000432873,,0.192856,0.0453556
0.193013,-0.00060042,,0.193013,0.0433247
0.193169,-0.000744894,,0.193169,0.0396282
0.193325,-0.000860742,,0.193325,0.0344067
0.193481,-0.000943512,,0.193481,0.0278599
0.193638,-0.000990024,,0.193638,0.0202387
0.193794,-0.000998489,,0.193794,0.0118359
0.19395,-0.000968583,,0.19395,0.00297506
0.194106,-0.000901455,,0.194106,-0.00600235
0.194263,-0.000799685,,0.194263,-0.0147499
0.194419,-0.000667183,,0.194419,-0.02293
0.194575,-0.000509041,,0.194575,-0.0302268
0.194731,-0.000331338,,0.194731,-0.0363589
0.194888,-0.000140901,,0.194888,-0.04109
0.195044,5.49502e-05,,0.195044,-0.0442383
0.1952,0.00024869,,0.1952,-0.0456833
0.195356,0.000432873,,0.195356,-0.0453706
0.195513,0.00060042,,0.195513,-0.0433134
0.195669,0.000744894,,0.195669,-0.0395924
0.195825,0.000860742,,0.195825,-0.0343519
0.195981,0.000943512,,0.195981,-0.0277944
0.196138,0.000990024,,0.196138,-0.0201724
0.196294,0.000998489,,0.196294,-0.011779
0.19645,0.000968583,,0.19645,-0.00293614
0.196606,0.000901455,,0.196606,0.00601734
0.196763,0.000799685,,0.196763,0.0147387
0.196919,0.000667183,,0.196919,0.0228943
0.197075,0.000509041,,0.197075,0.030172
0.197231,0.000331338,,0.197231,0.0362934
0.197388,0.000140901,,0.197388,0.0410237
0.197544,-5.49502e-05,,0.197544,0.0441814
0.1977,-0.00024869,,0.1977,0.0456444
0.197856,-0.000432873,,0.197856,0.0453556
0.198013,-0.00060042,,0.198013,0.0433247
0.198169,-0.000744894,,0.198169,0.0396282
0.198325,-0.000860742,,0.198325,0.0344067
0.198481,-0.000943512,,0.198481,0.0278599
0.198638,-0.000990024,,0.198638,0.0202387
0.198794,-0.000998489,,0.198794,0.0118359
0.19895,-0.000968583,,0.19895,0.00297506
0.199106,-0.000901455,,0.199106,-0.00600235
0.199263,-0.000799685,,0.199263,-0.0147499
0.199419,-0.000667183,,0.199419,-0.02293
0.199575,-0.000509041,,0.199575,-0.0302268
0.199731,-0.000331338,,0.199731,-0.0363589
0.199888,-0.000140901,,0.199888,-0.04109
0.200044,5.49502e-05,,0.200044,-0.0442383
0.2002,0.00024869,,0.2002,-0.0456833
0.200356,0.000432873,,0.200356,-0.0453706
0.200513,0.00060042,,0.200513,-0.0433134
0.200669,0.000744894,,0.200669,-0.0395924
0.200825,0.000860742,,0.200825,-0.0343519
0.200981,0.000943512,,0.200981,-0.0277944
0.201138,0.000990024,,0.201138,-0.0201724
0.201294,0.000998489,,0.201294,-0.011779
0.20145,0.000968583,,0.20145,-0.00293614
0.201606,0.000901455,,0.201606,0.00601734
0.201763,0.000799685,,0.201763,0.0147387
0.201919,0.000667183,,0.201919,0.0228943
0.202075,0.000509041,,0.202075,0.030172
0.202231,0.000331338,,0.202231,0.0362934
0.202388,0.000140901,,0.202388,0.0410237
0.202544,-5.49502e-05,,0.202544,0.0441814
0.2027,-0.00024869,,0.2027,0.0456444
0.202856,-0.000432873,,0.202856,0.0453556
0.203013,-0.00060042,,0.203013,0.0433247
0.203169,-0.000744894,,0.203169,0.0396282
0.203325,-0.000860742,,0.203325,0.0344067
0.203481,-0.000943512,,0.203481,0.0278599
0.203638,-0.000990024,,0.203638,0.0202387
0.203794,-0.000998489,,0.203794,0.0118359
0.20395,-0.000968583,,0.20395,0.00297506
0.204106,-0.000901455,,0.204106,-0.00600235
0.204263,-0.000799685,,0.204263,-0.0147499
0.204419,-0.000667183,,0.204419,-0.02293
0.204575,-0.000509041,,0.204575,-0.0302268
0.204731,-0.000331338,,0.204731,-0.0363589
0.204888,-0.000140901,,0.204888,-0.04109
0.205044,5.49502e-05,,0.205044,-0.0442383
0.2052,0.00024869,,0.2052,-0.0456833
0.205356,0.000432873,,0.205356,-0.0453706
0.205513,0.00060042,,0.205513,-0.0433134
0.205669,0.000744894,,0.205669,-0.0395924
0.205825,0.000860742,,0.205825,-0.0343519
0.205981,0.000943512,,0.205981,-0.0277944
0.206138,0.000990024,,0.206138,-0.0201724
0.206294,0.000998489,,0.206294,-0.011779
0.20645,0.000968583,,0.20645,-0.00293614
0.206606,0.000901455,,0.206606,0.00601734
0.206763,0.000799685,,0.206763,0.0147387
0.206919,0.000667183,,0.206919,0.0228943
0.207075,0.000509041,,0.207075,0.030172
0.207231,0.000331338,,0.207231,0.0362934
0.207388,0.000140901,,0.207388,0.0410237
0.207544,-5.49502e-05,,0.207544,0.0441814
0.2077,-0.00024869,,0.2077,0.0456444
0.207856,-0.000432873,,0.207856,0.0453556
0.208013,-0.00060042,,0.208013,0.0433247
0.208169,-0.000744894,,0.208169,0.0396282
0.208325,-0.000860742,,0.208325,0.0344067
0.208481,-0.000943512,,0.208481,0.0278599
0.208638,-0.000990024,,0.208638,0.0202387
0.208794,-0.000998489,,0.208794,0.0118359
0.20895,-0.000968583,,0.20895,0.00297506
0.209106,-0.000901455,,0.209106,-0.00600235
0.209263,-0.000799685,,0.209263,-0.0147499
0.209419,-0.000667183,,0.209419,-0.02293
0.209575,-0.000509041,,0.209575,-0.0302268
0.209731,-0.000331338,,0.209731,-0.0363589
0.209888,-0.000140901,,0.209888,-0.04109
0.210044,5.49502e-05,,0.210044,-0.0442383
0.2102,0.00024869,,0.2102,-0.0456833
0.210356,0.000432873,,0.210356,-0.0453706
0.210513,0.00060042,,0.210513,-0.0433134
0.210669,0.000744894,,0.210669,-0.0395924
0.210825,0.000860742,,0.210825,-0.0343519
0.210981,0.000943512,,0.210981,-0.0277944
0.211138,0.000990024,,0.211138,-0.0201724
0.211294,0.000998489,,0.211294,-0.011779
0.21145,0.000968583,,0.21145,-0.00293614
0.211606,0.000901455,,0.211606,0.00601734
0.211763,0.000799685,,0.211763,0.0147387
0.211919,0.000667183,,0.211919,0.0228943
0.212075,0.000509041,,0.212075,0.030172
0.212231,0.000331338,,0.212231,0.0362934
0.212388,0.000140901,,0.212388,0.0410237
0.212544,-5.49502e-05,,0.212544,0.0441814
0.2127,-0.00024869,,0.2127,0.0456444
0.212856,-0.000432873,,0.212856,0.0453556
0.213013,-0.00060042,,0.213013,0.0433247
0.213169,-0.000744894,,0.213169,0.0396282
0.213325,-0.000860742,,0.213325,0.0344067
0.213481,-0.000943512,,0.213481,0.0278599
0.213638,-0.000990024,,0.213638,0.0202387
0.213794,-0.000998489,,0.213794,0.0118359
0.21395,-0.000968583,,0.21395,0.00297506
0.214106,-0.000901455,,0.214106,-0.00600235
0.214263,-0.000799685,,0.214263,-0.0147499
0.214419,-0.000667183,,0.214419,-0.02293
0.214575,-0.000509041,,0.214575,-0.0302268
0.214731,-0.000331338,,0.214731,-0.0363589
0.214888,-0.000140901,,0.214888,-0.04109
0.215044,5.49502e-05,,0.215044,-0.0442383
0.2152,0.00024869,,0.2152,-0.0456833
0.215356,0.000432873,,0.215356,-0.0453706
0.215513,0.00060042,,0.215513,-0.0433134
0.215669,0.000744894,,0.215669,-0.0395924
0.215825,0.000860742,,0.215825,-0.0343519
0.215981,0.000943512,,0.215981,-0.0277944
0.216138,0.000990024,,0.216138,-0.0201724
0.216294,0.000998489,,0.216294,-0.011779
0.21645,0.000968583,,0.21645,-0.00293614
0.216606,0.000901455,,0.216606,0.00601734
0.216763,0.000799685,,0.216763,0.0147387
0.216919,0.000667183,,0.216919,0.0228943
0.217075,0.000509041,,0.217075,0.030172
0.217231,0.000331338,,0.217231,0.0362934
0.217388,0.000140901,,0.217388,0.0410237
0.217544,-5.49502e-05,,0.217544,0.0441814
0.2177,-0.00024869,,0.2177,0.0456444
0.217856,-0.000432873,,0.217856,0.0453556
0.218013,-0.00060042,,0.218013,0.0433247
0.218169,-0.000744894,,0.218169,0.0396282
0.218325,-0.000860742,,0.218325,0.0344067
0.218481,-0.000943512,,0.218481,0.0278599
0.218638,-0.000990024,,0.218638,0.0202387
0.218794,-0.000998489,,0.218794,0.0118359
0.21895,-0.000968583,,0.21895,0.00297506
0.219106,-0.000901455,,0.219106,-0.00600235
0.219263,-0.000799685,,0.219263,-0.0147499
0.219419,-0.000667183,,0.219419,-0.02293
0.219575,-0.000509041,,0.219575,-0.0302268
0.219731,-0.000331338,,0.219731,-0.0363589
0.219888,-0.000140901,,0.219888,-0.04109
0.220044,5.49502e-05,,0.220044,-0.0442383
0.2202,0.00024869,,0.2202,-0.0456833
0.220356,0.000432873,,0.220356,-0.0453706
0.220513,0.00060042,,0.220513,-0.0433134
0.220669,0.000744894,,0.220669,-0.0395924
0.220825,0.000860742,,0.220825,-0.0343519
0.220981,0.000943512,,0.220981,-0.0277944
0.221138,0.000990024,,0.221138,-0.0201724
0.221294,0.000998489,,0.221294,-0.011779
0.22145,0.000968583,,0.22145,-0.00293614
0.221606,0.000901455,,0.221606,0.00601734
0.221763,0.000799685,,0.221763,0.0147387
0.221919,0.000667183,,0.221919,0.0228943
0.222075,0.000509041,,0.222075,0.030172
0.222231,0.000331338,,0.222231,0.0362934
0.222388,0.000140901,,0.222388,0.0410237
0.222544,-5.49502e-05,,0.222544,0.0441814
0.2227,-0.00024869,,0.2227,0.0456444
0.222856,-0.000432873,,0.222856,0.0453556
0.223013,-0.00060042,,0.223013,0.0433247
0.223169,-0.000744894,,0.223169,0.0396282
0.223325,-0.000860742,,0.223325,0.0344067
0.223481,-0.000943512,,0.223481,0.0278599
0.223638,-0.000990024,,0.223638,0.0202387
0.223794,-0.000998489,,0.223794,0.0118359
0.22395,-0.000968583,,0.22395,0.00297506
0.224106,-0.000901455,,0.224106,-0.00600235
0.224263,-0.000799685,,0.224263,-0.0147499
0.224419,-0.000667183,,0.224419,-0.02293
0.224575,-0.000509041,,0.224575,-0.0302268
0.224731,-0.000331338,,0.224731,-0.0363589
0.224888,-0.000140901,,0.224888,-0.04109
0.225044,5.49502e-05,,0.225044,-0.0442383
0.2252,0.00024869,,0.2252,-0.0456833
0.225356,0.000432873,,0.225356,-0.0453706
0.225513,0.00060042,,0.225513,-0.0433134
0.225669,0.000744894,,0.225669,-0.0395924
0.225825,0.000860742,,0.225825,-0.0343519
0.225981,0.000943512,,0.225981,-0.0277944
0.226138,0.000990024,,0.226138,-0.0201724
0.226294,0.000998489,,0.226294,-0.011779
0.22645,0.000968583,,0.22645,-0.00293614
0.226606,0.000901455,,0.226606,0.00601734
0.226763,0.000799685,,0.226763,0.0147387
0.226919,0.000667183,,0.226919,0.0228943
0.227075,0.000509041,,0.227075,0.030172
0.227231,0.000331338,,0.227231,0.0362934
0.227388,0.000140901,,0.227388,0.0410237
0.227544,-5.49502e-05,,0.227544,0.0441814
0.2277,-0.00024869,,0.2277,0.0456444
0.227856,-0.000432873,,0.227856,0.0453556
0.228013,-0.00060042,,0.228013,0.0433247
0.228169,-0.000744894,,0.228169,0.0396282
0.228325,-0.000860742,,0.228325,0.0344067
0.228481,-0.000943512,,0.228481,0.0278599
0.228638,-0.000990024,,0.228638,0.0202387
0.228794,-0.000998489,,0.228794,0.0118359
0.22895,-0.000968583,,0.22895,0.00297506
0.229106,-0.000901455,,0.229106,-0.00600235
0.229263,-0.000799685,,0.229263,-0.0147499
0.229419,-0.000667183,,0.229419,-0.02293
0.229575,-0.000509041,,0.229575,-0.0302268
0.229731,-0.000331338,,0.229731,-0.0363589
0.229888,-0.000140901,,0.229888,-0.04109
0.230044,5.49502e-05,,0.230044,-0.0442383
0.2302,0.00024869,,0.2302,-0.0456833
0.230356,0.000432873,,0.230356,-0.0453706
0.230513,0.00060042,,0.230513,-0.0433134
0.230669,0.000744894,,0.230669,-0.0395924
0.230825,0.000860742,,0.230825,-0.0343519
0.230981,0.000943512,,0.230981,-0.0277944
0.231138,0.000990024,,0.231138,-0.0201724
0.231294,0.000998489,,0.231294,-0.011779
0.23145,0.000968583,,0.23145,-0.00293614
0.231606,0.000901455,,0.231606,0.00601734
0.231763,0.000799685,,0.231763,0.0147387
0.231919,0.000667183,,0.231919,0.0228943
0.232075,0.000509041,,0.232075,0.030172
0.232231,0.000331338,,0.232231,0.0362934
0.232388,0.000140901,,0.232388,0.0410237
0.232544,-5.49502e-05,,0.232544,0.0441814
0.2327,-0.00024869,,0.2327,0.0456444
0.232856,-0.000432873,,0.232856,0.0453556
0.233013,-0.00060042,,0.233013,0.0433247
0.233169,-0.000744894,,0.233169,0.0396282
0.233325,-0.000860742,,0.233325,0.0344067
0.233481,-0.000943512,,0.233481,0.0278599
0.233638,-0.000990024,,0.233638,0.0202387
0.233794,-0.000998489,,0.233794,0.0118359
0.23395,-0.000968583,,0.23395,0.00297506
0.234106,-0.000901455,,0.234106,-0.00600235
0.234263,-0.000799685,,0.234263,-0.0147499
0.234419,-0.000667183,,0.234419,-0.02293
0.234575,-0.000509041,,0.234575,-0.0302268
0.234731,-0.000331338,,0.234731,-0.0363589
0.234888,-0.000140901,,0.234888,-0.04109
0.235044,5.49502e-05,,0.235044,-0.0442383
0.2352,0.00024869,,0.2352,-0.0456833
0.235356,0.000432873,,0.235356,-0.0453706
0.235513,0.00060042,,0.235513,-0.0433134
0.235669,0.000744894,,0.235669,-0.0395924
0.235825,0.000860742,,0.235825,-0.0343519
0.235981,0.000943512,,0.235981,-0.0277944
0.236138,0.000990024,,0.236138,-0.0201724
0.236294,0.000998489,,0.236294,-0.011779
0.23645,0.000968583,,0.23645,-0.00293614
0.236606,0.000901455,,0.236606,0.00601734
0.236763,0.000799685,,0.236763,0.0147387
0.236919,0.000667183,,0.236919,0.0228943
0.237075,0.000509041,,0.237075,0.030172
0.237231,0.000331338,,0.237231,0.0362934
0.237388,0.000140901,,0.237388,0.0410237
0.237544,-5.49502e-05,,0.237544,0.0441814
0.2377,-0.00024869,,0.2377,0.0456444
0.237856,-0.000432873,,0.237856,0.0453556
0.238013,-0.00060042,,0.238013,0.0433247
0.238169,-0.000744894,,0.238169,0.0396282
0.238325,-0.000860742,,0.238325,0.0344067
0.238481,-0.000943512,,0.238481,0.0278599
0.238638,-0.000990024,,0.238638,0.0202387
0.238794,-0.000998489,,0.238794,0.0118359
0.23895,-0.000968583,,0.23895,0.00297506
0.239106,-0.000901455,,0.239106,-0.00600235
0.239263,-0.000799685,,0.239263,-0.0147499
0.239419,-0.000667183,,0.239419,-0.02293
0.239575,-0.000509041,,0.239575,-0.0302268
0.239731,-0.000331338,,0.239731,-0.0363589
0.239888,-0.000140901,,0.239888,-0.04109
0.240044,5.49502e-05,,0.240044,-0.0442383
0.2402,0.00024869,,0.2402,-0.0456833
0.240356,0.000432873,,0.240356,-0.0453706
0.240513,0.00060042,,0.240513,-0.0433134
0.240669,0.000744894,,0.240669,-0.0395924
0.240825,0.000860742,,0.240825,-0.0343519
0.240981,0.000943512,,0.240981,-0.0277944
0.241138,0.000990024,,0.241138,-0.0201724
0.241294,0.000998489,,0.241294,-0.011779
0.24145,0.000968583,,0.24145,-0.00293614
0.241606,0.000901455,,0.241606,0.00601734
0.241763,0.000799685,,0.241763,0.0147387
0.241919,0.000667183,,0.241919,0.0228943
0.242075,0.000509041,,0.242075,0.030172
0.242231,0.000331338,,0.242231,0.0362934
0.242388,0.000140901,,0.242388,0.0410237
0.242544,-5.49502e-05,,0.242544,0.0441814
0.2427,-0.00024869,,0.2427,0.0456444
0.242856,-0.000432873,,0.242856,0.0453556
0.243013,-0.00060042,,0.243013,0.0433247
0.243169,-0.000744894,,0.243169,0.0396282
0.243325,-0.000860742,,0.243325,0.0344067
0.243481,-0.000943512,,0.243481,0.0278599
0.243638,-0.000990024,,0.243638,0.0202387
0.243794,-0.000998489,,0.243794,0.0118359
0.24395,-0.000968583,,0.24395,0.00297506
0.244106,-0.000901455,,0.244106,-0.00600235
0.244263,-0.000799685,,0.244263,-0.0147499
0.244419,-0.000667183,,0.244419,-0.02293
0.244575,-0.000509041,,0.244575,-0.0302268
0.244731,-0.000331338,,0.244731,-0.0363589
0.244888,-0.000140901,,0.244888,-0.04109
0.245044,5.49502e-05,,0.245044,-0.0442383
0.2452,0.00024869,,0.2452,-0.0456833
0.245356,0.000432873,,0.245356,-0.0453706
0.245513,0.00060042,,0.245513,-0.0433134
0.245669,0.000744894,,0.245669,-0.0395924
0.245825,0.000860742,,0.245825,-0.0343519
0.245981,0.000943512,,0.245981,-0.0277944
0.246138,0.000990024,,0.246138,-0.0201724
0.246294,0.000998489,,0.246294,-0.011779
0.24645,0.000968583,,0.24645,-0.00293614
0.246606,0.000901455,,0.246606,0.00601734
0.246763,0.000799685,,0.246763,0.0147387
0.246919,0.000667183,,0.246919,0.0228943
0.247075,0.000509041,,0.247075,0.030172
0.247231,0.000331338,,0.247231,0.0362934
0.247388,0.000140901,,0.247388,0.0410237
0.247544,-5.49502e-05,,0.247544,0.0441814
0.2477,-0.00024869,,0.2477,0.0456444
0.247856,-0.000432873,,0.247856,0.0453556
0.248013,-0.00060042,,0.248013,0.0433247
0.248169,-0.000744894,,0.248169,0.0396282
0.248325,-0.000860742,,0.248325,0.0344067
0.248481,-0.000943512,,0.248481,0.0278599
0.248638,-0.000990024,,0.248638,0.0202387
0.248794,-0.000998489,,0.248794,0.0118359
0.24895,-0.000968583,,0.24895,0.00297506
0.249106,-0.000901455,,0.249106,-0.00600235
0.249263,-0.000799685,,0.249263,-0.0147499
0.249419,-0.000667183,,0.249419,-0.02293
0.249575,-0.000509041,,0.249575,-0.0302268
0.249731,-0.000331338,,0.249731,-0.0363589
0.249888,-0.000140901,,0.249888,-0.04109
0.250044,5.49502e-05,,0.250044,-0.0442383
0.2502,0.00024869,,0.2502,-0.0456833
0.250356,0.000432873,,0.250356,-0.0453706
0.250513,0.00060042,,0.250513,-0.0433134
0.250669,0.000744894,,0.250669,-0.0395924
0.250825,0.000860742,,0.250825,-0.0343519
0.250981,0.000943512,,0.250981,-0.0277944
0.251138,0.000990024,,0.251138,-0.0201724
0.251294,0.000998489,,0.251294,-0.011779
0.25145,0.000968583,,0.25145,-0.00293614
0.251606,0.000901455,,0.251606,0.00601734
0.251763,0.000799685,,0.251763,0.0147387
0.251919,0.000667183,,0.251919,0.0228943
0.252075,0.000509041,,0.252075,0.030172
0.252231,0.000331338,,0.252231,0.0362934
0.252388,0.000140901,,0.252388,0.0410237
0.252544,-5.49502e-05,,0.252544,0.0441814
0.2527,-0.00024869,,0.2527,0.0456444
0.252856,-0.000432873,,0.252856,0.0453556
0.253013,-0.00060042,,0.253013,0.0433247
0.253169,-0.000744894,,0.253169,0.0396282
0.253325,-0.000860742,,0.253325,0.0344067
0.253481,-0.000943512,,0.253481,0.0278599
0.253638,-0.000990024,,0.253638,0.0202387
0.253794,-0.000998489,,0.253794,0.0118359
0.25395,-0.000968583,,0.25395,0.00297506
0.254106,-0.000901455,,0.254106,-0.00600235
0.254263,-0.000799685,,0.254263,-0.0147499
0.254419,-0.000667183,,0.254419,-0.02293
0.254575,-0.000509041,,0.254575,-0.0302268
0.254731,-0.000331338,,0.254731,-0.0363589
0.254888,-0.000140901,,0.254888,-0.04109
0.255044,5.49502e-05,,0.255044,-0.0442383
0.2552,0.00024869,,0.2552,-0.0456833
0.255356,0.000432873,,0.255356,-0.0453706
0.255513,0.00060042,,0.255513,-0.0433134
0.255669,0.000744894,,0.255669,-0.0395924
0.255825,0.000860742,,0.255825,-0.0343519
0.255981,0.000943512,,0.255981,-0.0277944
0.256138,0.000990024,,0.256138,-0.0201724
0.256294,0.000998489,,0.256294,-0.011779
0.25645,0.000968583,,0.25645,-0.00293614
0.256606,0.000901455,,0.256606,0.00601734
0.256763,0.000799685,,0.256763,0.0147387
0.256919,0.000667183,,0.256919,0.0228943
0.257075,0.000509041,,0.257075,0.030172
0.257231,0.000331338,,0.257231,0.0362934
0.257388,0.000140901,,0.257388,0.0410237
0.257544,-5.49502e-05,,0.257544,0.0441814
0.2577,-0.00024869,,0.2577,0.0456444
0.257856,-0.000432873,,0.257856,0.0453556
0.258013,-0.00060042,,0.258013,0.0433247
0.258169,-0.000744894,,0.258169,0.0396282
0.258325,-0.000860742,,0.258325,0.0344067
0.258481,-0.000943512,,0.258481,0.0278599
0.258638,-0.000990024,,0.258638,0.0202387
0.258794,-0.000998489,,0.258794,0.0118359
0.25895,-0.000968583,,0.25895,0.00297506
0.259106,-0.000901455,,0.259106,-0.00600235
0.259263,-0.000799685,,0.259263,-0.0147499
0.259419,-0.000667183,,0.259419,-0.02293
0.259575,-0.000509041,,0.259575,-0.0302268
0.259731,-0.000331338,,0.259731,-0.0363589
0.259888,-0.000140901,,0.259888,-0.04109
0.260044,5.49502e-05,,0.260044,-0.0442383
0.2602,0.00024869,,0.2602,-0.0456833
0.260356,0.000432873,,0.260356,-0.0453706
0.260513,0.00060042,,0.260513,-0.0433134
0.260669,0.000744894,,0.260669,-0.0395924
0.260825,0.000860742,,0.260825,-0.0343519
0.260981,0.000943512,,0.260981,-0.0277944
0.261138,0.000990024,,0.261138,-0.0201724
0.261294,0.000998489,,0.261294,-0.011779
0.26145,0.000968583,,0.26145,-0.00293614
0.261606,0.000901455,,0.261606,0.00601734
